Date,Region,Cases,Recoveries,Deaths,Deaths per day,Cases per day ,Recoveries per day
17/11/2020,Omusati,74,69,1,0,0,2
17/11/2020,Oshana,798,748,5,0,2,36
17/11/2020,Oshikoto,444,435,0,0,0,0
17/11/2020,Otjozondjupa,391,380,5,0,0,0
17/11/2020,Zambezi,81,81,0,0,0,0
18/11/2020,Erongo,3995,3924,41,0,3,3
18/11/2020,Hardap,712,644,5,0,10,25
18/11/2020,Kharas,463,411,4,0,15,0
18/11/2020,Kavango West,8,7,1,0,0,0
18/11/2020,Kavango East,214,184,3,0,1,0
18/11/2020,Khomas,6094,5934,70,1,0,5
18/11/2020,Kunene,37,36,1,0,0,0
18/11/2020,Ohangwena,222,216,2,0,0,2
18/11/2020,Omaheke,123,114,3,0,0,0
18/11/2020,Omusati,75,69,1,0,0,0
18/11/2020,Oshana,802,748,5,0,0,0
18/11/2020,Oshikoto,444,435,0,0,0,0
18/11/2020,Otjozondjupa,392,380,5,0,0,0
18/11/2020,Zambezi,81,81,0,0,0,0
19/11/2020,Erongo,4000,3924,41,0,5,0
19/11/2020,Hardap,725,644,6,1,13,3
19/11/2020,Kharas,365,411,4,0,3,0
19/11/2020,Kavango West,8,7,1,0,0,0
19/11/2020,Kavango East,214,184,3,0,0,0
19/11/2020,Khomas,6112,5940,71,1,18,6
19/11/2020,Kunene,37,36,1,0,0,0
19/11/2020,Ohangwena,222,216,2,0,0,0
19/11/2020,Omaheke,128,114,3,0,5,0
19/11/2020,Omusati,77,69,1,0,2,0
19/11/2020,Oshana,807,748,5,0,5,0
19/11/2020,Oshikoto,444,435,0,0,0,0
19/11/2020,Otjozondjupa,392,380,5,0,0,0
19/11/2020,Zambezi,81,81,0,0,0,0
20/11/2020,Erongo,4008,3932,41,0,8,8
20/11/2020,Hardap,731,647,6,0,6,3
20/11/2020,Kharas,481,411,4,0,16,0
20/11/2020,Kavango West,8,7,1,0,0,0
20/11/2020,Kavango East,214,184,3,0,0,0
20/11/2020,Khomas,6164,5948,71,0,52,8
20/11/2020,Kunene,37,36,1,0,0,0
20/11/2020,Ohangwena,224,217,2,0,2,1
20/11/2020,Omaheke,131,115,3,0,3,1
20/11/2020,Omusati,79,69,1,0,2,0
20/11/2020,Oshana,812,748,5,0,5,0
20/11/2020,Oshikoto,445,435,0,0,0,0
20/11/2020,Otjozondjupa,396,380,5,0,4,0
20/11/2020,Zambezi,81,81,0,0,0,0
21/11/2020,Erongo,4023,3936,41,0,15,4
21/11/2020,Hardap,739,647,6,0,8,0
21/11/2020,Kharas,483,411,4,0,2,0
21/11/2020,Kavango West,8,7,1,0,0,0
21/11/2020,Kavango East,214,184,3,0,0,0
21/11/2020,Khomas,6183,5951,71,0,19,3
21/11/2020,Kunene,37,36,1,0,0,0
21/11/2020,Ohangwena,224,217,2,0,0,0
21/11/2020,Omaheke,133,116,3,0,2,1
21/11/2020,Omusati,79,70,1,0,0,1
21/11/2020,Oshana,818,748,5,0,6,0
21/11/2020,Oshikoto,447,435,0,0,2,0
21/11/2020,Otjozondjupa,396,380,5,0,0,0
21/11/2020,Zambezi,81,81,0,0,0,0
22/11/2020,Erongo,4029,3939,41,0,6,9
22/11/2020,Hardap,744,659,6,0,5,12
22/11/2020,Kharas,483,411,4,0,0,0
22/11/2020,Kavango West,8,7,1,0,0,0
22/11/2020,Kavango East,214,184,3,0,0,0
22/11/2020,Khomas,6197,5951,71,0,14,0
22/11/2020,Kunene,37,36,1,0,0,0
22/11/2020,Ohangwena,224,217,2,0,0,0
22/11/2020,Omaheke,135,117,3,0,2,1
22/11/2020,Omusati,79,71,1,0,0,1
22/11/2020,Oshana,819,748,6,1,1,0
22/11/2020,Oshikoto,448,435,0,0,1,0
22/11/2020,Otjozondjupa,399,380,5,0,3,0
22/11/2020,Zambezi,81,81,0,0,0,0
23/11/2020,Erongo,4029,3939,41,0,0,0
23/11/2020,Hardap,745,659,6,0,1,0
23/11/2020,Kharas,495,412,4,0,8,1
23/11/2020,Kavango West,8,7,1,0,0,0
23/11/2020,Kavango East,214,184,3,0,0,0
23/11/2020,Khomas,6217,5983,71,0,20,32
23/11/2020,Kunene,37,36,1,0,0,0
23/11/2020,Ohangwena,224,217,2,0,0,0
23/11/2020,Omaheke,135,117,3,0,0,1
23/11/2020,Omusati,79,72,1,0,0,1
23/11/2020,Oshana,826,748,6,0,7,0
23/11/2020,Oshikoto,448,435,0,0,0,0
23/11/2020,Otjozondjupa,400,384,5,0,1,4
23/11/2020,Zambezi,81,81,0,0,0,0
24/11/2020,Erongo,4034,3944,41,0,5,5
24/11/2020,Hardap,747,659,6,0,2,0
24/11/2020,Kharas,516,423,4,0,21,11
24/11/2020,Kavango West,8,7,1,0,0,0
24/11/2020,Kavango East,214,208,3,0,0,24
24/11/2020,Khomas,6251,5984,71,0,34,1
24/11/2020,Kunene,37,36,1,0,0,0
24/11/2020,Ohangwena,224,219,2,0,0,2
24/11/2020,Omaheke,135,122,3,0,0,5
24/11/2020,Omusati,79,72,1,0,0,1
24/11/2020,Oshana,827,766,6,0,1,18
24/11/2020,Oshikoto,448,435,0,0,0,0
24/11/2020,Otjozondjupa,403,384,5,0,3,0
24/11/2020,Zambezi,81,81,0,0,0,0
25/11/2020,Erongo,4037,3953,41,0,3,9
25/11/2020,Hardap,747,659,6,0,0,0
25/11/2020,Kharas,554,423,4,0,38,0
25/11/2020,Kavango West,8,7,1,0,0,0
25/11/2020,Kavango East,215,208,3,0,1,0
25/11/2020,Khomas,6256,5986,73,2,5,2
25/11/2020,Kunene,37,36,1,0,0,0
25/11/2020,Ohangwena,224,219,2,0,0,0
25/11/2020,Omaheke,136,124,3,0,1,2
25/11/2020,Omusati,79,72,1,0,0,1
25/11/2020,Oshana,827,769,6,0,0,3
25/11/2020,Oshikoto,449,435,0,0,1,0
25/11/2020,Otjozondjupa,404,384,5,0,1,0
25/11/2020,Zambezi,82,81,0,0,1,0
26/11/2020,Erongo,2039,3953,41,0,2,9
26/11/2020,Hardap,749,659,6,0,2,0
26/11/2020,Kharas,587,438,4,0,33,15
26/11/2020,Kavango West,8,7,1,0,0,0
26/11/2020,Kavango East,218,208,3,0,3,0
26/11/2020,Khomas,6256,5999,73,2,107,12
26/11/2020,Kunene,37,36,1,0,0,0
26/11/2020,Ohangwena,224,219,2,0,0,0
26/11/2020,Omaheke,140,125,3,0,4,1
26/11/2020,Omusati,79,76,1,0,0,4
26/11/2020,Oshana,827,769,6,0,0,3
26/11/2020,Oshikoto,449,435,0,0,0,0
26/11/2020,Otjozondjupa,405,384,5,0,1,0
26/11/2020,Zambezi,82,81,0,0,0,0
27/11/2020,Erongo,4046,3953,41,0,7,9
27/11/2020,Hardap,755,659,6,0,6,0
27/11/2020,Kharas,595,438,4,0,8,0
27/11/2020,Kavango West,8,7,1,0,0,0
27/11/2020,Kavango East,218,208,3,0,0,0
27/11/2020,Khomas,6256,6020,73,0,147,21
27/11/2020,Kunene,37,36,1,0,0,0
27/11/2020,Ohangwena,226,219,2,0,2,0
27/11/2020,Omaheke,142,125,3,0,2,0
27/11/2020,Omusati,79,76,1,0,0,4
27/11/2020,Oshana,829,769,7,1,2,0
27/11/2020,Oshikoto,451,435,0,0,2,0
27/11/2020,Otjozondjupa,414,384,5,0,9,0
27/11/2020,Zambezi,82,81,0,0,0,0
28/11/2020,Erongo,4046,3962,41,0,7,9
28/11/2020,Hardap,755,659,6,0,6,0
28/11/2020,Kharas,595,438,4,0,8,0
28/11/2020,Kavango West,8,7,1,0,0,0
28/11/2020,Kavango East,218,208,3,0,0,0
28/11/2020,Khomas,6256,6030,73,0,147,10
28/11/2020,Kunene,37,36,1,0,0,0
28/11/2020,Ohangwena,226,222,2,0,2,3
28/11/2020,Omaheke,143,127,3,0,1,2
28/11/2020,Omusati,79,77,1,0,0,1
28/11/2020,Oshana,829,769,7,1,2,0
28/11/2020,Oshikoto,451,435,0,0,2,0
28/11/2020,Otjozondjupa,414,384,5,0,9,0
28/11/2020,Zambezi,82,81,0,0,0,0
29/11/2020,Erongo,4056,3962,41,0,10,0
29/11/2020,Hardap,760,659,6,0,5,0
29/11/2020,Kharas,600,463,4,0,1,25
29/11/2020,Kavango West,8,7,1,0,0,0
29/11/2020,Kavango East,219,208,3,0,1,0
29/11/2020,Khomas,6256,6075,73,0,201,45
29/11/2020,Kunene,37,36,1,0,0,0
29/11/2020,Ohangwena,230,222,2,0,4,0
29/11/2020,Omaheke,143,130,3,0,0,3
29/11/2020,Omusati,81,77,1,0,2,1
29/11/2020,Oshana,837,779,7,0,8,10
29/11/2020,Oshikoto,452,448,0,0,1,13
29/11/2020,Otjozondjupa,418,389,5,0,4,5
29/11/2020,Zambezi,82,81,0,0,0,0
30/11/2020,Erongo,4057,3984,41,0,1,13
30/11/2020,Hardap,760,659,6,0,0,0
30/11/2020,Kharas,600,469,4,0,0,6
30/11/2020,Kavango West,8,7,1,0,0,0
30/11/2020,Kavango East,219,208,3,0,0,0
30/11/2020,Khomas,6256,6121,73,0,227,46
30/11/2020,Kunene,37,36,1,0,0,0
30/11/2020,Ohangwena,230,222,2,0,0,0
30/11/2020,Omaheke,143,130,3,0,0,3
30/11/2020,Omusati,81,77,1,0,0,0
30/11/2020,Oshana,846,779,7,0,9,0
30/11/2020,Oshikoto,452,448,0,0,0,0
30/11/2020,Otjozondjupa,418,389,5,0,0,0
30/11/2020,Zambezi,82,81,0,0,0,0
01/12/2020,Erongo,4066,3984,41,0,9,0
01/12/2020,Hardap,764,659,6,0,4,0
01/12/2020,Kharas,617,490,4,0,17,21
01/12/2020,Kavango West,8,7,1,0,0,0
01/12/2020,Kavango East,220,208,3,0,1,0
01/12/2020,Khomas,6501,6137,73,0,245,16
01/12/2020,Kunene,37,36,1,0,0,0
01/12/2020,Ohangwena,230,223,2,0,0,1
01/12/2020,Omaheke,148,134,3,0,5,4
01/12/2020,Omusati,81,77,1,0,0,0
01/12/2020,Oshana,849,825,7,0,3,46
01/12/2020,Oshikoto,452,448,0,0,0,0
01/12/2020,Otjozondjupa,422,389,5,0,4,0
01/12/2020,Zambezi,82,81,0,0,0,0
02/12/2020,Erongo,4079,3986,41,0,13,2
02/12/2020,Hardap,769,659,6,0,5,0
02/12/2020,Kharas,642,540,4,0,25,50
02/12/2020,Kavango West,8,7,1,0,0,0
02/12/2020,Kavango East,220,208,3,0,1,0
02/12/2020,Khomas,6567,6137,73,0,66,0
02/12/2020,Kunene,37,36,1,0,0,0
02/12/2020,Ohangwena,230,223,2,0,0,0
02/12/2020,Omaheke,148,134,3,0,0,0
02/12/2020,Omusati,82,77,1,0,1,0
02/12/2020,Oshana,855,825,7,0,6,0
02/12/2020,Oshikoto,454,448,0,0,2,0
02/12/2020,Otjozondjupa,426,389,5,0,4,0
02/12/2020,Zambezi,82,81,0,0,0,0
03/12/2020,Erongo,4109,3986,41,0,30,0
03/12/2020,Hardap,772,659,6,0,3,0
03/12/2020,Kharas,654,540,4,0,12,0
03/12/2020,Kavango West,8,7,1,0,0,0
03/12/2020,Kavango East,222,208,3,0,2,0
03/12/2020,Khomas,6567,6257,74,1,66,120
03/12/2020,Kunene,39,36,1,0,2,0
03/12/2020,Ohangwena,230,225,2,0,0,2
03/12/2020,Omaheke,148,136,3,0,0,2
03/12/2020,Omusati,84,77,1,0,2,0
03/12/2020,Oshana,858,825,7,0,3,0
03/12/2020,Oshikoto,459,448,0,0,5,0
03/12/2020,Otjozondjupa,431,389,5,0,5,0
03/12/2020,Zambezi,82,81,0,0,0,0
04/12/2020,Erongo,4109,3986,41,0,30,0
04/12/2020,Hardap,772,659,6,0,3,0
04/12/2020,Kharas,654,540,4,0,12,0
04/12/2020,Kavango West,8,7,1,0,0,0
04/12/2020,Kavango East,222,208,3,0,2,0
04/12/2020,Khomas,6567,6286,74,0,66,29
04/12/2020,Kunene,39,36,1,0,2,0
04/12/2020,Ohangwena,230,225,2,0,0,2
04/12/2020,Omaheke,148,136,3,0,0,0
04/12/2020,Omusati,84,77,1,0,2,0
04/12/2020,Oshana,858,825,7,0,3,0
04/12/2020,Oshikoto,459,448,0,0,5,0
04/12/2020,Otjozondjupa,431,389,5,0,5,0
04/12/2020,Zambezi,82,81,0,0,0,0
05/12/2020,Erongo,4179,3995,41,0,70,11
05/12/2020,Hardap,772,659,6,0,0,0
05/12/2020,Kharas,707,545,4,0,12,5
05/12/2020,Kavango West,8,7,1,0,0,0
05/12/2020,Kavango East,223,208,3,0,0,0
05/12/2020,Khomas,6567,6286,74,0,66,15
05/12/2020,Kunene,48,36,1,0,1,0
05/12/2020,Ohangwena,232,225,2,0,2,2
05/12/2020,Omaheke,149,136,3,0,1,0
05/12/2020,Omusati,85,79,1,0,0,2
05/12/2020,Oshana,859,825,7,0,1,0
05/12/2020,Oshikoto,461,448,0,0,1,0
05/12/2020,Otjozondjupa,452,394,5,0,16,5
05/12/2020,Zambezi,84,81,0,0,0,0
06/12/2020,Erongo,4193,3995,41,0,14,11
06/12/2020,Hardap,774,659,6,0,2,0
06/12/2020,Kharas,726,545,4,0,19,0
06/12/2020,Kavango West,8,7,1,0,0,0
06/12/2020,Kavango East,238,208,3,0,15,0
06/12/2020,Khomas,6897,6305,74,0,330,19
06/12/2020,Kunene,49,36,1,0,1,0
06/12/2020,Ohangwena,232,225,2,0,0,2
06/12/2020,Omaheke,149,142,3,0,0,6
06/12/2020,Omusati,85,79,1,0,0,0
06/12/2020,Oshana,860,825,7,0,1,0
06/12/2020,Oshikoto,461,448,0,0,0,0
06/12/2020,Otjozondjupa,473,394,5,0,19,0
06/12/2020,Zambezi,84,81,0,0,0,0
07/12/2020,Erongo,4197,3995,41,0,7,0
07/12/2020,Hardap,774,659,6,0,0,0
07/12/2020,Kharas,738,545,4,0,12,0
07/12/2020,Kavango West,8,7,1,0,0,0
07/12/2020,Kavango East,238,208,3,0,0,0
07/12/2020,Khomas,6897,6345,75,1,38,40
07/12/2020,Kunene,49,36,1,0,0,0
07/12/2020,Ohangwena,235,225,2,0,3,2
07/12/2020,Omaheke,149,142,3,0,0,0
07/12/2020,Omusati,85,79,1,0,0,0
07/12/2020,Oshana,870,825,7,0,10,0
07/12/2020,Oshikoto,467,448,0,0,6,0
07/12/2020,Otjozondjupa,479,409,5,0,6,15
07/12/2020,Zambezi,84,82,0,0,0,1
08/12/2020,Erongo,4210,4035,42,1,13,40
08/12/2020,Hardap,777,745,6,0,3,106
08/12/2020,Kharas,752,580,4,0,14,35
08/12/2020,Kavango West,8,7,1,0,0,0
08/12/2020,Kavango East,229,208,3,0,0,0
08/12/2020,Khomas,7050,6345,76,1,153,30
08/12/2020,Kunene,53,36,1,0,4,0
08/12/2020,Ohangwena,235,225,2,0,0,0
08/12/2020,Omaheke,151,142,3,0,2,0
08/12/2020,Omusati,87,79,1,0,2,0
08/12/2020,Oshana,876,825,7,0,6,0
08/12/2020,Oshikoto,473,448,0,0,5,0
08/12/2020,Otjozondjupa,492,409,5,0,13,0
08/12/2020,Zambezi,84,82,0,0,0,0
09/12/2020,Erongo,4243,4035,42,1,33,0
09/12/2020,Hardap,777,745,6,0,0,0
09/12/2020,Kharas,770,580,4,0,18,0
09/12/2020,Kavango West,8,7,1,0,0,0
09/12/2020,Kavango East,231,208,3,0,2,0
09/12/2020,Khomas,7257,6382,76,1,207,37
09/12/2020,Kunene,56,36,1,0,3,0
09/12/2020,Ohangwena,235,225,2,0,0,0
09/12/2020,Omaheke,152,142,3,0,1,0
09/12/2020,Omusati,89,79,1,0,2,0
09/12/2020,Oshana,893,825,7,0,17,0
09/12/2020,Oshikoto,473,456,0,0,5,8
09/12/2020,Otjozondjupa,505,417,5,0,13,8
09/12/2020,Zambezi,84,82,0,0,0,0
10/12/2020,Erongo,4243,4050,42,0,53,15
10/12/2020,Hardap,778,745,6,0,1,0
10/12/2020,Kharas,771,594,5,0,1,14
10/12/2020,Kavango West,8,7,1,0,0,0
10/12/2020,Kavango East,234,208,3,0,3,0
10/12/2020,Khomas,7480,6382,78,0,223,84
10/12/2020,Kunene,57,36,2,1,1,0
10/12/2020,Ohangwena,237,225,2,0,2,0
10/12/2020,Omaheke,152,142,3,0,0,0
10/12/2020,Omusati,89,80,1,0,0,1
10/12/2020,Oshana,899,825,7,0,6,0
10/12/2020,Oshikoto,476,456,0,0,3,0
10/12/2020,Otjozondjupa,536,417,5,0,31,0
10/12/2020,Zambezi,84,82,0,0,0,0
11/12/2020,Erongo,4307,4055,42,0,64,5
11/12/2020,Hardap,778,745,6,0,0,0
11/12/2020,Kharas,771,596,5,0,43,2
11/12/2020,Kavango West,8,7,1,0,0,0
11/12/2020,Kavango East,234,208,3,0,0,0
11/12/2020,Khomas,7575,6702,78,0,95,320
11/12/2020,Kunene,65,36,2,0,8,0
11/12/2020,Ohangwena,238,230,2,0,1,5
11/12/2020,Omaheke,156,143,3,0,4,1
11/12/2020,Omusati,89,81,1,0,0,1
11/12/2020,Oshana,909,825,7,0,9,0
11/12/2020,Oshikoto,476,456,0,0,0,0
11/12/2020,Otjozondjupa,536,417,5,0,0,0
11/12/2020,Zambezi,84,82,0,0,0,0
12/12/2020,Erongo,4316,5080,42,0,9,25
12/12/2020,Hardap,784,745,6,0,6,0
12/12/2020,Kharas,834,596,5,0,72,0
12/12/2020,Kavango West,8,7,1,0,0,0
12/12/2020,Kavango East,236,208,3,0,2,0
12/12/2020,Khomas,7575,6777,78,0,190,75
12/12/2020,Kunene,79,36,2,0,14,0
12/12/2020,Ohangwena,238,230,2,0,0,0
12/12/2020,Omaheke,158,143,3,0,2,1
12/12/2020,Omusati,89,83,1,0,0,2
12/12/2020,Oshana,914,825,7,0,5,0
12/12/2020,Oshikoto,480,456,0,0,4,0
12/12/2020,Otjozondjupa,551,417,5,0,15,0
12/12/2020,Zambezi,84,82,0,0,0,0
13/12/2020,Erongo,4316,4080,42,0,9,25
13/12/2020,Hardap,784,775,6,0,6,30
13/12/2020,Kharas,834,596,5,0,72,0
13/12/2020,Kavango West,8,7,1,0,0,0
13/12/2020,Kavango East,236,208,3,0,2,0
13/12/2020,Khomas,7575,6875,78,0,190,98
13/12/2020,Kunene,79,36,2,0,14,0
13/12/2020,Ohangwena,238,230,2,0,0,0
13/12/2020,Omaheke,158,143,3,0,2,0
13/12/2020,Omusati,89,83,1,0,0,0
13/12/2020,Oshana,914,825,7,0,5,0
13/12/2020,Oshikoto,480,456,0,0,4,0
13/12/2020,Otjozondjupa,551,442,5,0,15,25
13/12/2020,Zambezi,84,82,0,0,0,0
14/12/2020,Erongo,4335,4080,42,0,9,0
14/12/2020,Hardap,785,775,6,0,1,0
14/12/2020,Kharas,836,596,5,0,2,0
14/12/2020,Kavango West,8,7,1,0,0,0
14/12/2020,Kavango East,238,208,3,0,2,0
14/12/2020,Khomas,7575,6875,81,3,297,0
14/12/2020,Kunene,103,36,2,0,24,0
14/12/2020,Ohangwena,238,230,2,0,0,0
14/12/2020,Omaheke,161,143,3,0,3,0
14/12/2020,Omusati,92,83,1,0,3,0
14/12/2020,Oshana,930,825,7,0,16,0
14/12/2020,Oshikoto,487,456,0,0,7,0
14/12/2020,Otjozondjupa,557,442,5,0,6,25
14/12/2020,Zambezi,84,82,0,0,0,0
15/12/2020,Erongo,4360,4149,42,0,25,69
15/12/2020,Hardap,812,775,6,0,27,0
15/12/2020,Kharas,836,628,5,0,0,32
15/12/2020,Kavango West,8,7,1,0,0,0
15/12/2020,Kavango East,245,208,3,0,7,0
15/12/2020,Khomas,8220,7111,81,3,645,645
15/12/2020,Kunene,104,49,2,0,1,13
15/12/2020,Ohangwena,241,230,2,0,3,3
15/12/2020,Omaheke,161,143,3,0,1,0
15/12/2020,Omusati,96,86,1,0,4,3
15/12/2020,Oshana,964,827,7,0,34,2
15/12/2020,Oshikoto,495,456,0,0,8,0
15/12/2020,Otjozondjupa,578,442,5,0,21,0
15/12/2020,Zambezi,84,82,0,0,0,0
16/12/2020,Erongo,4409,4176,42,0,49,27
16/12/2020,Hardap,820,775,6,0,8,0
16/12/2020,Kharas,836,668,5,0,0,40
16/12/2020,Kavango West,8,7,1,0,0,0
16/12/2020,Kavango East,245,208,3,0,0,0
16/12/2020,Khomas,8383,7192,81,0,163,81
16/12/2020,Kunene,116,53,2,0,12,7
16/12/2020,Ohangwena,241,324,2,0,0,4
16/12/2020,Omaheke,175,144,3,0,15,1
16/12/2020,Omusati,109,86,1,0,13,0
16/12/2020,Oshana,980,827,9,2,16,0
16/12/2020,Oshikoto,496,476,0,0,1,20
16/12/2020,Otjozondjupa,604,442,5,0,26,0
16/12/2020,Zambezi,85,82,0,0,1,0
17/12/2020,Erongo,4449,4245,42,0,40,69
17/12/2020,Hardap,826,775,6,0,6,0
17/12/2020,Kharas,846,689,5,0,10,21
17/12/2020,Kavango West,8,7,1,0,0,0
17/12/2020,Kavango East,246,208,3,0,1,0
17/12/2020,Khomas,8654,7339,81,0,271,147
17/12/2020,Kunene,120,71,2,1,4,18
17/12/2020,Ohangwena,243,324,2,0,2,0
17/12/2020,Omaheke,178,144,4,1,3,0
17/12/2020,Omusati,118,87,1,0,9,1
17/12/2020,Oshana,999,827,12,3,19,0
17/12/2020,Oshikoto,520,476,1,1,24,0
17/12/2020,Otjozondjupa,634,442,5,0,30,0
17/12/2020,Zambezi,89,82,0,0,4,0
18/12/2020,Erongo,4489,4256,42,0,40,11
18/12/2020,Hardap,832,775,6,0,6,0
18/12/2020,Kharas,989,689,5,0,146,0
18/12/2020,Kavango West,8,7,1,0,0,0
18/12/2020,Kavango East,246,208,3,0,0,0
18/12/2020,Khomas,8887,7551,81,1,233,212
18/12/2020,Kunene,141,71,2,0,21,0
18/12/2020,Ohangwena,244,324,2,0,1,0
18/12/2020,Omaheke,181,144,5,1,3,0
18/12/2020,Omusati,120,87,1,0,2,1
18/12/2020,Oshana,1030,827,12,3,31,0
18/12/2020,Oshikoto,522,476,1,0,2,0
18/12/2020,Otjozondjupa,666,442,5,0,32,0
18/12/2020,Zambezi,89,82,0,0,0,0
19/12/2020,Erongo,4489,4273,44,2,40,17
19/12/2020,Hardap,832,793,6,0,6,15
19/12/2020,Kharas,989,700,5,0,146,11
19/12/2020,Kavango West,8,7,1,0,0,0
19/12/2020,Kavango East,246,208,3,0,0,0
19/12/2020,Khomas,8887,7577,85,4,233,26
19/12/2020,Kunene,141,114,3,1,21,43
19/12/2020,Ohangwena,244,234,2,0,1,10
19/12/2020,Omaheke,181,144,5,1,3,0
19/12/2020,Omusati,120,90,1,0,2,3
19/12/2020,Oshana,1030,827,12,3,31,0
19/12/2020,Oshikoto,522,476,1,0,2,0
19/12/2020,Otjozondjupa,666,442,5,0,32,0
19/12/2020,Zambezi,89,82,0,0,0,0
20/12/2020,Erongo,4641,4273,44,2,152,17
20/12/2020,Hardap,856,793,7,1,36,15
20/12/2020,Kharas,1021,700,7,2,32,11
20/12/2020,Kavango West,8,7,1,0,0,0
20/12/2020,Kavango East,253,208,3,0,7,0
20/12/2020,Khomas,9325,7577,87,2,438,26
20/12/2020,Kunene,230,114,3,1,89,43
20/12/2020,Ohangwena,252,234,2,0,8,10
20/12/2020,Omaheke,189,144,5,1,8,0
20/12/2020,Omusati,122,90,1,0,2,3
20/12/2020,Oshana,1059,827,12,3,29,0
20/12/2020,Oshikoto,538,476,1,0,16,0
20/12/2020,Otjozondjupa,715,442,7,2,49,0
20/12/2020,Zambezi,90,82,0,0,1,0
21/12/2020,Erongo,4661,4273,44,2,20,0
21/12/2020,Hardap,865,793,7,1,9,0
21/12/2020,Kharas,1051,758,7,2,30,58
21/12/2020,Kavango West,8,7,1,0,0,0
21/12/2020,Kavango East,253,208,3,0,0,0
21/12/2020,Khomas,9553,7835,87,2,228,258
21/12/2020,Kunene,233,114,3,1,3,0
21/12/2020,Ohangwena,252,235,2,0,0,1
21/12/2020,Omaheke,191,170,5,1,2,26
21/12/2020,Omusati,122,95,1,0,0,5
21/12/2020,Oshana,1074,827,12,3,15,11
21/12/2020,Oshikoto,549,476,1,0,11,0
21/12/2020,Otjozondjupa,725,442,7,2,10,0
21/12/2020,Zambezi,90,84,1,1,0,2
22/12/2020,Erongo,4748,4319,44,2,87,46
22/12/2020,Hardap,869,793,7,0,4,0
22/12/2020,Kharas,1093,809,7,0,42,51
22/12/2020,Kavango West,8,7,1,0,0,0
22/12/2020,Kavango East,256,208,3,0,3,0
22/12/2020,Khomas,9704,8212,88,1,151,377
22/12/2020,Kunene,239,114,3,0,6,0
22/12/2020,Ohangwena,252,241,2,0,0,6
22/12/2020,Omaheke,195,170,5,0,4,0
22/12/2020,Omusati,122,97,1,0,0,2
22/12/2020,Oshana,1078,897,12,0,4,70
22/12/2020,Oshikoto,553,499,1,0,4,15
22/12/2020,Otjozondjupa,773,442,8,1,48,0
22/12/2020,Zambezi,93,84,1,0,3,0
23/12/2020,Erongo,4795,4319,46,2,47,0
23/12/2020,Hardap,915,793,7,0,46,0
23/12/2020,Kharas,1156,809,7,0,63,0
23/12/2020,Kavango West,8,7,1,0,0,0
23/12/2020,Kavango East,264,229,3,0,7,21
23/12/2020,Khomas,9959,8356,89,1,255,144
23/12/2020,Kunene,308,114,3,0,49,0
23/12/2020,Ohangwena,256,241,2,0,4,6
23/12/2020,Omaheke,198,172,5,0,3,2
23/12/2020,Omusati,122,102,3,2,14,5
23/12/2020,Oshana,1111,897,12,0,33,0
23/12/2020,Oshikoto,566,499,1,0,12,0
23/12/2020,Otjozondjupa,811,576,8,0,58,134
23/12/2020,Zambezi,95,84,1,0,2,0
24/12/2020,Erongo,4898,4319,46,0,103,0
24/12/2020,Hardap,919,820,7,0,4,27
24/12/2020,Kharas,1190,809,7,0,34,0
24/12/2020,Kavango West,8,7,1,0,0,0
24/12/2020,Kavango East,285,239,3,0,21,10
24/12/2020,Khomas,10347,8718,89,0,388,362
24/12/2020,Kunene,327,114,3,0,19,0
24/12/2020,Ohangwena,261,241,2,0,5,0
24/12/2020,Omaheke,207,172,5,0,9,0
24/12/2020,Omusati,146,107,3,0,24,5
24/12/2020,Oshana,1150,897,12,0,39,0
24/12/2020,Oshikoto,566,499,1,0,17,0
24/12/2020,Otjozondjupa,840,576,8,0,29,0
24/12/2020,Zambezi,99,84,1,0,4,0
25/12/2020,Erongo,4909,4319,46,0,11,0
25/12/2020,Hardap,920,820,7,0,1,0
25/12/2020,Kharas,1194,864,7,0,4,55
25/12/2020,Kavango West,10,7,1,0,2,0
25/12/2020,Kavango East,285,239,3,0,0,0
25/12/2020,Khomas,10390,8901,89,0,43,183
25/12/2020,Kunene,337,114,3,0,10,0
25/12/2020,Ohangwena,272,241,2,0,11,0
25/12/2020,Omaheke,207,172,5,0,9,0
25/12/2020,Omusati,154,118,3,0,8,11
25/12/2020,Oshana,1181,897,12,0,31,0
25/12/2020,Oshikoto,594,499,1,0,28,0
25/12/2020,Otjozondjupa,846,576,8,0,6,0
25/12/2020,Zambezi,99,84,1,0,0,0
26/12/2020,Erongo,5034,4319,48,2,123,0
26/12/2020,Hardap,932,820,7,0,12,0
26/12/2020,Kharas,1211,878,7,0,17,14
26/12/2020,Kavango West,11,7,1,0,1,0
26/12/2020,Kavango East,287,239,3,0,2,0
26/12/2020,Khomas,10632,9062,91,2,242,161
26/12/2020,Kunene,363,114,3,0,26,0
26/12/2020,Ohangwena,278,241,2,0,6,0
26/12/2020,Omaheke,221,182,5,0,17,10
26/12/2020,Omusati,173,121,3,0,19,3
26/12/2020,Oshana,1193,897,12,0,12,0
26/12/2020,Oshikoto,612,499,1,0,18,0
26/12/2020,Otjozondjupa,871,576,8,0,25,0
26/12/2020,Zambezi,105,84,1,0,6,0
27/12/2020,Erongo,5124,4389,48,0,90,70
27/12/2020,Hardap,940,820,7,0,8,0
27/12/2020,Kharas,1223,924,7,0,12,46
